Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
669;86;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;11;11;1;240
673;87;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;1;11;1;240
685;88;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;-9;11;1;240
686;89;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;1;11;1;240
697;90;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;-9;11;1;240
715;91;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;-9;11;1;240
736;92;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;11;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;1;21;11;1;1;1;1;1;-9;11;1;240
737;93;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;11;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;11;1;1;-9;11;1;240
749;94;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;11;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;-9;11;1;240
754;95;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;11;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;-9;11;1;240
794;96;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;31;1;1;21;11;1;1;21;1;1;-9;11;1;240
843;97;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;31;1;1;21;11;1;1;31;1;1;-9;11;1;240
857;98;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;31;1;1;21;11;1;1;41;1;1;-9;11;1;240
858;99;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;71;1;1;-9;11;1;240
911;100;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;240
912;101;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;21;1;1;-9;11;1;240
925;102;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;11;1;1;-9;11;1;240
928;103;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;11;1;1;-9;11;1;240
966;104;1;240;253;240;11;1;11;1;11;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;240
972;105;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;21;1;1;-9;11;1;240
983;106;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;31;1;1;-9;11;1;240
984;107;1;240;253;240;11;1;11;1;11;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;31;1;1;-9;11;1;240
1000;108;1;240;253;240;11;1;11;1;11;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;21;1;1;-9;11;1;240
1031;109;1;240;253;240;11;1;11;1;11;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;11;1;1;-9;11;1;240
1043;110;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;11;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;240
1083;111;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;11;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;11;240
1103;112;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;11;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;240
1155;113;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;240
1156;114;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;41;240
1157;115;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;31;240
1169;116;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;41;240
1172;117;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;21;240
1174;118;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;21;240
1176;119;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;1;11;1;240
1177;120;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;31;240
1190;121;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;51;240
1192;122;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;1;11;11;240
1204;123;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;1;11;21;240
1207;124;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;1;11;31;240
1208;125;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;1;11;11;240
1209;126;1;240;253;240;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;61;240
1239;127;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;81;11;-9;240
1262;128;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;21;240
1377;129;1;240;253;240;11;1;11;1;1;11;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;240
1398;130;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;11;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;240
1443;131;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;11;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;240
1447;132;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;1;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;240
1463;133;1;240;253;240;11;1;11;1;1;11;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;61;240
1486;134;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;11;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;11;11;51;240
1490;135;1;240;253;240;11;1;11;1;1;11;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;11;21;11;1;1;1;1;1;11;11;51;240
1498;136;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;11;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;11;21;11;1;1;1;1;1;11;11;51;240
1511;137;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;41;21;11;1;1;1;1;1;11;11;51;240
1513;138;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;11;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;21;21;11;1;1;1;1;1;11;11;51;240
1569;139;1;240;253;240;11;11;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;1;1;1;1;1;11;11;51;240
1570;140;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;11;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;1;1;1;1;1;11;11;51;240
1572;141;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;11;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;1;1;1;1;1;11;11;51;240
1615;142;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;1;1;1;1;1;11;11;51;240
1670;143;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;1;1;1;1;1;21;11;51;240
1671;144;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;11;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;21;21;11;11;1;1;1;1;11;11;51;240
1720;145;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;11;31;21;11;-9;1;1;1;1;11;11;51;240
1730;146;1;240;253;240;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;-9;1;1;1;1;11;11;51;240
1771;147;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;41;31;21;11;-9;1;1;1;1;11;11;51;240
1808;148;1;240;253;240;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;11;1;1;1;1;1;1;11;11;11;21;21;31;21;11;-9;1;1;1;1;11;11;51;240
1814;149;1;240;253;240;11;1;11;1;1;1;1;21;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;11;31;21;11;-9;1;1;1;1;11;11;51;240
1856;150;1;240;253;240;11;1;11;1;1;1;1;21;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;21;11;-9;1;1;1;1;11;11;51;240
1865;151;1;240;253;240;11;1;11;1;1;1;1;21;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;21;31;21;11;-9;1;1;1;1;11;11;51;240
1938;152;1;240;253;240;11;1;11;1;11;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;21;31;21;11;-9;1;1;1;1;11;11;51;240
310;153;1;245;253;245;11;1;11;1;1;11;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;1;1;1;-9;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;1;11;1;1;1;1;71;1;11;11;245
352;154;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;11;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;1;11;1;1;1;1;1;1;11;1;245
359;155;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;1;1;1;11;1;1;1;21;11;11;1;21;-9;11;1;-9;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;1;11;1;1;1;1;1;1;21;1;245
370;156;1;245;253;245;11;1;11;1;1;11;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;11;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;1;11;1;1;1;1;1;1;11;1;245
494;157;1;245;253;245;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;11;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;1;11;11;1;1;1;21;11;1;1;1;1;1;1;11;1;245
506;158;1;245;253;245;11;1;11;1;1;1;11;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;11;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;1;11;1;245
543;159;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;31;11;11;1;1;1;21;11;1;1;1;1;1;1;11;1;245
653;160;1;245;253;245;11;1;11;11;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;11;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;1;21;11;1;1;1;1;1;11;11;1;245
716;161;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;11;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;11;1;1;1;1;1;1;1;1;1;11;11;11;1;1;1;21;11;1;1;1;1;1;1;11;11;245
772;162;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;1;21;11;1;1;81;1;1;-9;11;1;245
795;163;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;41;1;1;21;11;1;1;31;1;1;-9;11;1;245
826;164;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;41;1;1;21;11;1;1;41;1;1;-9;11;1;245
827;165;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;1;1;1;1;1;1;1;11;1;1;1;11;11;11;21;1;1;21;11;1;1;31;1;1;-9;11;1;245
842;166;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;1;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;81;1;1;-9;11;1;245
894;167;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;21;1;1;-9;11;1;245
931;168;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;11;1;1;-9;11;1;245
973;169;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;21;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;245
986;170;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;21;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;31;1;1;-9;11;1;245
987;171;1;245;253;245;11;1;11;1;11;1;1;11;31;11;11;11;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;1;1;1;-9;11;1;245
988;172;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;21;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;11;1;1;-9;11;1;245
989;173;1;245;253;245;11;1;11;1;1;1;1;11;31;11;11;21;11;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;1;21;11;11;1;21;-9;1;1;-9;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;21;11;1;1;21;1;1;-9;11;1;245
